police_station,day_of_week,hour,total_pcu_impact,raw_violation_count,two_wheeler_count,three_wheeler_count,heavy_vehicle_count,validation_approved_count,junction_violation_count,avg_offence_count,avg_violation_count,is_weekend,month,is_festival,is_second_saturday,lat_mean,lon_mean,two_wheeler_ratio,three_wheeler_ratio,heavy_vehicle_ratio,validation_ratio,junction_ratio,distance_to_cbd,hour_sin,hour_cos,day_sin,day_cos,zone_archetype,zone_archetype_code,weekend_surge_ratio,persistence_score,historical_violations,spatial_lag_pcu,spatial_lag_delta
Banaswadi,0,8,11.75,20,16,1,0,10.0,0,1.05,1.05,0.0,11.0,0.0,0.0,13.0079363,77.65056292,0.8,0.05,0.0,0.5,0.0,7.286398489068681,0.8660254037844387,-0.4999999999999998,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-11.75
Banaswadi,0,9,25.25,30,18,3,2,7.0,0,1.1666666666666667,1.1666666666666667,0.0,2.0,0.0,0.0,13.004225719999999,77.65449689666666,0.6,0.1,0.06666666666666667,0.23333333333333334,0.0,7.43499385140767,0.7071067811865476,-0.7071067811865475,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-25.25
Banaswadi,0,10,60.25,71,49,5,6,42.0,0,1.1408450704225352,1.1408450704225352,0.0,2.0,0.0,0.0,13.007543892957747,77.64726617464788,0.6901408450704225,0.07042253521126761,0.08450704225352113,0.5915492957746479,0.0,6.966831777854105,0.49999999999999994,-0.8660254037844387,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-60.25
Banaswadi,0,11,37.75,36,21,3,6,12.0,0,1.5277777777777777,1.5277777777777777,0.0,3.0,0.0,0.0,13.000560283333334,77.65598667777778,0.5833333333333334,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,7.389850207147332,0.258819045102521,-0.9659258262890682,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-37.75
Banaswadi,0,12,27.25,47,42,3,0,15.0,0,1.148936170212766,1.148936170212766,0.0,2.0,0.0,0.0,13.007005877976848,77.64889782000634,0.8936170212765957,0.06382978723404255,0.0,0.3191489361702128,0.0,7.078917537855329,1.2246467991473532e-16,-1.0,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-27.25
Banaswadi,0,13,8.5,14,12,0,1,11.0,0,1.0714285714285714,1.0714285714285714,0.0,1.5,0.0,0.0,13.01359195,77.64584318571428,0.8571428571428571,0.0,0.07142857142857142,0.7857142857142857,0.0,7.2545294813021854,-0.2588190451025208,-0.9659258262890683,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-8.5
Banaswadi,0,14,27.75,53,50,1,0,16.0,0,1.0943396226415094,1.0943396226415094,0.0,2.0,0.0,0.0,13.003357045283018,77.65402756226416,0.9433962264150944,0.018867924528301886,0.0,0.3018867924528302,0.0,7.343725716711272,-0.4999999999999997,-0.8660254037844388,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-27.75
Banaswadi,0,15,19.25,37,34,3,0,0.0,0,1.0,1.0,0.0,3.0,0.0,0.0,12.993662254054055,77.66363819189189,0.918918918918919,0.08108108108108109,0.0,0.0,0.0,7.872459727996111,-0.7071067811865471,-0.7071067811865479,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-19.25
Banaswadi,0,16,0.5,1,1,0,0,0.0,0,1.0,1.0,0.0,3.0,0.0,0.0,12.9941778,77.6631745,1.0,0.0,0.0,0.0,0.0,7.8428893738708725,-0.8660254037844385,-0.5000000000000004,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-0.5
Banaswadi,0,17,0.5,1,1,0,0,0.0,0,1.0,1.0,0.0,3.0,0.0,0.0,12.9935718,77.66258,1.0,0.0,0.0,0.0,0.0,7.760422186228459,-0.9659258262890683,-0.25881904510252063,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-0.5
Banaswadi,0,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,0,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,0,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,0,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,0,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,0,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.0,1.0,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,0,45.5,47,4,10,1,5.0,0,1.4680851063829787,1.4680851063829787,0.0,1.0,0.0,0.0,12.999387118571155,77.67249593892775,0.0851063829787234,0.2127659574468085,0.02127659574468085,0.10638297872340426,0.0,8.987911849962426,0.0,1.0,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-45.5
Banaswadi,1,1,71.25,63,5,15,3,11.0,0,1.492063492063492,1.492063492063492,0.0,1.0,0.0,0.0,12.99982465229252,77.6753208927736,0.07936507936507936,0.23809523809523808,0.047619047619047616,0.1746031746031746,0.0,9.292252860605794,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-71.25
Banaswadi,1,2,71.0,38,5,10,14,8.0,0,1.868421052631579,1.868421052631579,0.0,2.5,0.0,0.0,12.998589118421053,77.6651697,0.13157894736842105,0.2631578947368421,0.3684210526315789,0.21052631578947367,0.0,8.214178968057647,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-71.0
Banaswadi,1,3,62.0,50,25,4,10,6.0,0,1.32,1.32,0.0,2.0,0.0,0.0,13.008718613103456,77.65145584715623,0.5,0.08,0.2,0.12,0.0,7.415162234881749,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-62.0
Banaswadi,1,4,30.5,24,6,2,4,7.0,0,1.2083333333333333,1.2083333333333333,0.0,2.5,0.0,0.0,12.996419291666667,77.65843578333333,0.25,0.08333333333333333,0.16666666666666666,0.2916666666666667,0.0,7.446985115743688,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-30.5
Banaswadi,1,5,18.75,18,3,3,2,4.0,0,1.2777777777777777,1.2777777777777777,0.0,2.0,0.0,0.0,13.00561115,77.65804353888889,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.2222222222222222,0.0,7.845753909988494,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-18.75
Banaswadi,1,6,38.75,47,10,13,0,16.0,0,1.148936170212766,1.148936170212766,0.0,2.0,0.0,0.0,12.994870036170214,77.66740245531915,0.2127659574468085,0.2765957446808511,0.0,0.3404255319148936,0.0,8.3018504884641,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-38.75
Banaswadi,1,7,80.25,87,8,21,2,19.0,0,1.7126436781609196,1.7126436781609196,0.0,2.0,0.0,0.0,12.995700526511133,77.66154946475707,0.09195402298850575,0.2413793103448276,0.022988505747126436,0.21839080459770116,0.0,7.733295182944662,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-80.25
Banaswadi,1,8,56.0,64,15,22,3,10.0,0,1.515625,1.515625,0.0,2.0,0.0,0.0,12.996646470205722,77.66761098562628,0.234375,0.34375,0.046875,0.15625,0.0,8.38680485752492,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-56.0
Banaswadi,1,9,24.75,22,5,7,3,5.0,0,1.6818181818181819,1.6818181818181819,0.0,2.0,0.0,0.0,13.003381667462873,77.66412233236699,0.22727272727272727,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.0,8.320553101001874,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-24.75
Banaswadi,1,10,30.5,22,4,6,5,9.0,0,1.6363636363636365,1.6363636363636365,0.0,1.0,0.0,0.0,12.998766336363637,77.66311789999999,0.18181818181818182,0.2727272727272727,0.22727272727272727,0.4090909090909091,0.0,8.015047498012091,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-30.5
Banaswadi,1,11,74.25,72,14,19,6,14.0,0,1.75,1.75,0.0,2.0,0.0,0.0,12.99839525923292,77.66813622481297,0.19444444444444445,0.2638888888888889,0.08333333333333333,0.19444444444444445,0.0,8.506624855605553,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-74.25
Banaswadi,1,12,31.5,39,16,10,1,13.0,0,1.3333333333333333,1.3333333333333333,0.0,12.0,0.0,0.0,12.999298674838718,77.67053250785385,0.41025641025641024,0.2564102564102564,0.02564102564102564,0.3333333333333333,0.0,8.784990225010533,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-31.5
Banaswadi,1,13,6.0,9,6,0,0,2.0,0,1.7777777777777777,1.7777777777777777,0.0,3.0,0.0,0.0,12.994857555555555,77.66334964444444,0.6666666666666666,0.0,0.0,0.2222222222222222,0.0,7.885326009872528,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-6.0
Banaswadi,1,14,11.5,16,12,0,1,0.0,0,1.0625,1.0625,0.0,2.0,0.0,0.0,12.993652075,77.66462161875,0.75,0.0,0.0625,0.0,0.0,7.973431918195225,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-11.5
Banaswadi,1,15,4.25,5,2,1,0,3.0,0,1.2,1.2,0.0,1.0,0.0,0.0,12.996408579999999,77.66796400000001,0.4,0.2,0.0,0.6,0.0,8.414187857433982,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-4.25
Banaswadi,1,16,1.5,3,3,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,13.021800533333334,77.63720776666666,1.0,0.0,0.0,0.0,0.0,7.243643503481887,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-1.5
Banaswadi,1,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,1,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,0,40.5,33,3,8,5,4.0,0,1.8484848484848484,1.8484848484848484,0.0,1.0,0.0,0.0,12.99908359957471,77.67399575653218,0.09090909090909091,0.24242424242424243,0.15151515151515152,0.12121212121212122,0.0,9.129337460312316,0.0,1.0,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-40.5
Banaswadi,2,1,39.25,40,5,21,3,10.0,0,1.925,1.925,0.0,2.0,0.0,0.0,12.999482405598258,77.67480188491643,0.125,0.525,0.075,0.25,0.0,9.226489901451748,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-39.25
Banaswadi,2,2,26.5,27,3,10,3,10.0,0,1.2222222222222223,1.2222222222222223,0.0,3.0,0.0,0.0,12.995318025925926,77.66797856296297,0.1111111111111111,0.37037037037037035,0.1111111111111111,0.37037037037037035,0.0,8.376729269193659,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-26.5
Banaswadi,2,3,26.0,21,10,2,4,4.0,0,1.1904761904761905,1.1904761904761905,0.0,2.0,0.0,0.0,13.006976961904762,77.65073527142857,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.0,7.2434748311519614,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-26.0
Banaswadi,2,4,11.0,9,2,4,1,2.0,0,1.7777777777777777,1.7777777777777777,0.0,3.0,0.0,0.0,13.002480777777778,77.66798751111111,0.2222222222222222,0.4444444444444444,0.1111111111111111,0.2222222222222222,0.0,8.661327518233522,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-11.0
Banaswadi,2,5,29.75,33,5,5,1,22.0,0,1.2121212121212122,1.2121212121212122,0.0,1.0,0.0,0.0,12.98908227878788,77.6615235060606,0.15151515151515152,0.15151515151515152,0.030303030303030304,0.6666666666666666,0.0,7.507445086851367,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-29.75
Banaswadi,2,6,31.75,37,14,11,1,22.0,0,1.0810810810810811,1.0810810810810811,0.0,1.0,0.0,0.0,13.004340956756756,77.65526073243242,0.3783783783783784,0.2972972972972973,0.02702702702702703,0.5945945945945946,0.0,7.513542562660862,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-31.75
Banaswadi,2,7,47.5,60,21,12,2,30.0,0,1.1833333333333333,1.1833333333333333,0.0,1.0,0.0,0.0,12.990057346666667,77.65636851000001,0.35,0.2,0.03333333333333333,0.5,0.0,7.000437015365682,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-47.5
Banaswadi,2,8,6.25,8,4,1,1,4.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.9988547875,77.65812646250001,0.5,0.125,0.125,0.5,0.0,7.520819690438586,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-6.25
Banaswadi,2,9,51.25,63,30,11,2,11.0,0,1.6349206349206349,1.6349206349206349,0.0,3.0,0.0,0.0,12.99702145484456,77.66193019737071,0.47619047619047616,0.1746031746031746,0.031746031746031744,0.1746031746031746,0.0,7.823847873180886,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-51.25
Banaswadi,2,10,30.0,24,4,8,4,9.0,0,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,0.0,12.996631220833335,77.66169712083332,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.375,0.0,7.78469047810631,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-30.0
Banaswadi,2,11,43.25,48,27,7,4,17.0,0,1.1875,1.1875,0.0,2.0,0.0,0.0,12.9999715375,77.65940067291668,0.5625,0.14583333333333334,0.08333333333333333,0.3541666666666667,0.0,7.697419571899189,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-43.25
Banaswadi,2,12,16.75,16,5,7,2,9.0,0,1.625,1.625,0.0,1.5,0.0,0.0,12.99804955625,77.65390463125,0.3125,0.4375,0.125,0.5625,0.0,7.0668323143044045,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-16.75
Banaswadi,2,13,7.25,11,6,3,0,6.0,0,1.4545454545454546,1.4545454545454546,0.0,3.0,0.0,0.0,12.992646645125397,77.660469996954,0.5454545454545454,0.2727272727272727,0.0,0.5454545454545454,0.0,7.511093180852351,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-7.25
Banaswadi,2,14,4.25,7,5,1,0,0.0,0,2.0,2.0,0.0,3.0,0.0,0.0,12.99489432609174,77.66568275238824,0.7142857142857143,0.14285714285714285,0.0,0.0,0.0,8.125866177830368,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-4.25
Banaswadi,2,15,5.5,8,6,0,0,3.0,0,1.25,1.25,0.0,1.5,0.0,0.0,12.9955746875,77.6599387,0.75,0.0,0.0,0.375,0.0,7.564880701861292,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-5.5
Banaswadi,2,16,2.0,4,4,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,13.022525175,77.63805260000001,1.0,0.0,0.0,0.0,0.0,7.364092752399013,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-2.0
Banaswadi,2,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,2,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,3,0,20.75,20,3,7,1,6.0,0,1.3,1.3,0.0,4.0,0.0,0.0,12.99791376,77.67112365,0.15,0.35,0.05,0.3,0.0,8.792587911101249,0.0,1.0,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-20.75
Banaswadi,3,1,71.0,68,4,42,5,27.0,0,1.338235294117647,1.338235294117647,0.0,2.0,0.0,0.0,13.001271856084433,77.67354504600928,0.058823529411764705,0.6176470588235294,0.07352941176470588,0.39705882352941174,0.0,9.168027867020323,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-71.0
Banaswadi,3,2,38.0,30,5,10,5,16.0,0,1.3666666666666667,1.3666666666666667,0.0,3.0,0.0,0.0,12.996550154483348,77.66098624570968,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5333333333333333,0.0,7.709559181024354,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-38.0
Banaswadi,3,3,33.5,29,5,12,4,14.0,0,1.2758620689655173,1.2758620689655173,0.0,1.0,0.0,0.0,12.998809658259333,77.67132573694002,0.1724137931034483,0.41379310344827586,0.13793103448275862,0.4827586206896552,0.0,8.846797580930032,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-33.5
Banaswadi,3,4,54.0,33,5,4,10,11.0,0,1.2727272727272727,1.2727272727272727,0.0,3.0,0.0,0.0,13.004211796969697,77.65320661818183,0.15151515151515152,0.12121212121212122,0.30303030303030304,0.3333333333333333,0.0,7.312514113476499,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-54.0
Banaswadi,3,5,33.5,28,3,6,3,7.0,0,1.1071428571428572,1.1071428571428572,0.0,2.0,0.0,0.0,12.992397217857143,77.66420676428571,0.10714285714285714,0.21428571428571427,0.10714285714285714,0.25,0.0,7.888663812667889,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-33.5
Banaswadi,3,6,113.25,149,53,49,2,71.0,0,1.563758389261745,1.563758389261745,0.0,4.0,0.0,0.0,12.997211619463087,77.66487356979866,0.35570469798657717,0.3288590604026846,0.013422818791946308,0.47651006711409394,0.0,8.129422959731821,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-113.25
Banaswadi,3,7,92.25,107,28,33,3,79.0,0,1.8130841121495327,1.8130841121495327,0.0,3.0,0.0,0.0,12.996398758973676,77.66502860330513,0.2616822429906542,0.308411214953271,0.028037383177570093,0.7383177570093458,0.0,8.114009754849375,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-92.25
Banaswadi,3,8,42.5,41,8,6,3,17.0,0,1.4146341463414633,1.4146341463414633,0.0,2.0,0.0,0.0,12.993336142124226,77.66048548744752,0.1951219512195122,0.14634146341463414,0.07317073170731707,0.4146341463414634,0.0,7.536913876349709,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-42.5
Banaswadi,3,9,15.5,22,17,2,1,12.0,0,1.5454545454545454,1.5454545454545454,0.0,2.0,0.0,0.0,12.999495122350517,77.65777033954515,0.7727272727272727,0.09090909090909091,0.045454545454545456,0.5454545454545454,0.0,7.5146217571751155,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-15.5
Banaswadi,3,10,36.75,41,23,3,3,31.0,0,1.2926829268292683,1.2926829268292683,0.0,11.0,0.0,0.0,12.990062222239999,77.65772408184706,0.5609756097560976,0.07317073170731707,0.07317073170731707,0.7560975609756098,0.0,7.1411492163876815,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-36.75
Banaswadi,3,11,17.5,22,14,2,1,13.0,0,1.2727272727272727,1.2727272727272727,0.0,3.0,0.0,0.0,12.999760972727273,77.66313556818181,0.6363636363636364,0.09090909090909091,0.045454545454545456,0.5909090909090909,0.0,8.059132013643334,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-17.5
Banaswadi,3,12,41.5,53,37,6,3,15.0,0,1.2264150943396226,1.2264150943396226,0.0,3.0,0.0,0.0,12.996933178476175,77.66331518172773,0.6981132075471698,0.11320754716981132,0.05660377358490566,0.2830188679245283,0.0,7.9604836750887475,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-41.5
Banaswadi,3,13,11.25,11,4,3,1,8.0,0,1.4545454545454546,1.4545454545454546,0.0,12.0,0.0,0.0,13.000986609090909,77.66712126363636,0.36363636363636365,0.2727272727272727,0.09090909090909091,0.7272727272727273,0.0,8.510095530302593,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-11.25
Banaswadi,3,14,23.0,38,33,2,1,12.0,0,1.0263157894736843,1.0263157894736843,0.0,2.0,0.0,0.0,12.995940010526317,77.66153678421053,0.868421052631579,0.05263157894736842,0.02631578947368421,0.3157894736842105,0.0,7.741272948215949,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-23.0
Banaswadi,3,15,9.5,16,13,0,0,7.0,0,1.0625,1.0625,0.0,4.0,0.0,0.0,12.993916325,77.66303015,0.8125,0.0,0.0,0.4375,0.0,7.818800938498413,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-9.5
Banaswadi,3,16,1.75,3,2,1,0,1.0,0,1.3333333333333333,1.3333333333333333,0.0,3.0,0.0,0.0,12.996920133333333,77.65357660000001,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,6.982968614881483,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,-1.75
Banaswadi,3,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,3,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
Banaswadi,3,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,GENERAL,2,0.9423076923076923,1.0,3759,0.0,0.0
